date,author,title
2014-11-19 05:51:22+00:00,Baowen Xu,Link Prediction in Social Networks: the State-of-the-Art
2014-11-19 05:51:22+00:00,Yurong Wu,Link Prediction in Social Networks: the State-of-the-Art
2014-11-19 05:51:22+00:00,Xiaoyu Zhou,Link Prediction in Social Networks: the State-of-the-Art
2014-11-03 11:22:27+00:00,Luciano Dyballa,Further insights into the interareal connectivity of a cortical network
2014-11-03 11:22:27+00:00,Valmir C. Barbosa,Further insights into the interareal connectivity of a cortical network
2014-10-02 12:52:24+00:00,Fredrick Romanus Ishengoma,Online Social Networks and Terrorism 2.0 in Developing Countries
2014-09-24 20:17:08+00:00,Sean L. Simpson,A Two-Part Mixed-Effects Modeling Framework For Analyzing Whole-Brain Network Data
2014-09-24 20:17:08+00:00,Paul J. Laurienti,A Two-Part Mixed-Effects Modeling Framework For Analyzing Whole-Brain Network Data
2014-09-17 15:58:56+00:00,Frédéric Gilbert,Communities and Hierarchical Structures in Dynamic Social Networks: Analysis and Visualization
2014-09-17 15:58:56+00:00,Paolo Simonetto,Communities and Hierarchical Structures in Dynamic Social Networks: Analysis and Visualization
2014-09-17 15:58:56+00:00,Faraz Zaidi,Communities and Hierarchical Structures in Dynamic Social Networks: Analysis and Visualization
2014-09-17 15:58:56+00:00,Fabien Jourdan,Communities and Hierarchical Structures in Dynamic Social Networks: Analysis and Visualization
2014-09-17 15:58:56+00:00,Romain Bourqui,Communities and Hierarchical Structures in Dynamic Social Networks: Analysis and Visualization
2014-08-13 06:55:11+00:00,Manlio De Domenico,Identifying modular flows on multilayer networks reveals highly overlapping organization in social systems
2014-08-13 06:55:11+00:00,Andrea Lancichinetti,Identifying modular flows on multilayer networks reveals highly overlapping organization in social systems
2014-08-13 06:55:11+00:00,Alex Arenas,Identifying modular flows on multilayer networks reveals highly overlapping organization in social systems
2014-08-13 06:55:11+00:00,Martin Rosvall,Identifying modular flows on multilayer networks reveals highly overlapping organization in social systems
2014-07-03 15:31:13+00:00,B. Podobnik,Predicting Lifetime of Dynamical Networks Experiencing Persistent Random Attacks
2014-07-03 15:31:13+00:00,T. Lipic,Predicting Lifetime of Dynamical Networks Experiencing Persistent Random Attacks
2014-07-03 15:31:13+00:00,D. Horvatic,Predicting Lifetime of Dynamical Networks Experiencing Persistent Random Attacks
2014-07-03 15:31:13+00:00,A. Majdandzic,Predicting Lifetime of Dynamical Networks Experiencing Persistent Random Attacks
2014-07-03 15:31:13+00:00,S. Bishop,Predicting Lifetime of Dynamical Networks Experiencing Persistent Random Attacks
2014-07-03 15:31:13+00:00,H. E. Stanley,Predicting Lifetime of Dynamical Networks Experiencing Persistent Random Attacks
2014-06-05 23:36:18+00:00,Catherine A. Bliss,Estimation of global network statistics from incomplete data
2014-06-05 23:36:18+00:00,Christopher M. Danforth,Estimation of global network statistics from incomplete data
2014-06-05 23:36:18+00:00,Peter Sheridan Dodds,Estimation of global network statistics from incomplete data
2014-05-16 23:36:48+00:00,Mostafa Salehi,Spreading processes in Multilayer Networks
2014-05-16 23:36:48+00:00,Rajesh Sharma,Spreading processes in Multilayer Networks
2014-05-16 23:36:48+00:00,Moreno Marzolla,Spreading processes in Multilayer Networks
2014-05-16 23:36:48+00:00,Matteo Magnani,Spreading processes in Multilayer Networks
2014-05-16 23:36:48+00:00,Payam Siyari,Spreading processes in Multilayer Networks
2014-05-16 23:36:48+00:00,Danilo Montesi,Spreading processes in Multilayer Networks
2014-05-05 01:15:45+00:00,Yichao Zhang,Emergence of Cooperation in Non-scale-free Networks
2014-05-05 01:15:45+00:00,M. A. Aziz-Alaoui,Emergence of Cooperation in Non-scale-free Networks
2014-05-05 01:15:45+00:00,Cyrille Bertelle,Emergence of Cooperation in Non-scale-free Networks
2014-05-05 01:15:45+00:00,Shi Zhou,Emergence of Cooperation in Non-scale-free Networks
2014-05-05 01:15:45+00:00,Wenting Wang,Emergence of Cooperation in Non-scale-free Networks
2014-05-03 11:58:27+00:00,Lucas Antiqueira,Spatial Neural Networks and their Functional Samples: Similarities and Differences
2014-05-03 11:58:27+00:00,Liang Zhao,Spatial Neural Networks and their Functional Samples: Similarities and Differences
2014-04-07 11:08:07+00:00,Gourav Verma,"Analysis, Review and Optimization of SONET/SDH Technology for today and future aspects"
2014-04-07 11:08:07+00:00,Deepika Ramaiya,"Analysis, Review and Optimization of SONET/SDH Technology for today and future aspects"
2014-03-31 23:58:06+00:00,A. James O'Malley,Topics in social network analysis and network science
2014-03-31 23:58:06+00:00,Jukka-Pekka Onnela,Topics in social network analysis and network science
2014-03-19 06:13:16+00:00,Sunil Kumar R,Betweenness Centrality in Some Classes of Graphs
2014-03-19 06:13:16+00:00,Kannan Balakrishnan,Betweenness Centrality in Some Classes of Graphs
2014-03-19 06:13:16+00:00,M. Jathavedan,Betweenness Centrality in Some Classes of Graphs
2014-02-24 09:52:05+00:00,Massimo Franceschet,Complex Beauty
2014-02-23 19:20:18+00:00,Mohamed A. El-Zawawy,ImNet: An Imperative Network Programming Language
2014-02-23 19:20:18+00:00,Adel I. AlSalem,ImNet: An Imperative Network Programming Language
2014-01-31 11:06:41+00:00,Bhagvan Krishna Gupta,Failure Detection and Recovery in Hierarchical Network Using FTN Approach
2014-01-31 11:06:41+00:00,Ankit Mundra,Failure Detection and Recovery in Hierarchical Network Using FTN Approach
2014-01-31 11:06:41+00:00,Nitin Rakesh,Failure Detection and Recovery in Hierarchical Network Using FTN Approach
2014-01-16 06:26:37+00:00,Sharmodeep Bhattacharyya,Community Detection in Networks using Graph Distance
2014-01-16 06:26:37+00:00,Peter J. Bickel,Community Detection in Networks using Graph Distance
2013-12-10 16:15:48+00:00,Doreswamy,Performance Analysis Of Neural Network Models For Oxazolines And Oxazoles Derivatives Descriptor Dataset
2013-12-10 16:15:48+00:00,Chanabasayya . M. Vastrad,Performance Analysis Of Neural Network Models For Oxazolines And Oxazoles Derivatives Descriptor Dataset
2013-11-12 20:11:30+00:00,Manlio De Domenico,Centrality in Interconnected Multilayer Networks
2013-11-12 20:11:30+00:00,Albert Solé-Ribalta,Centrality in Interconnected Multilayer Networks
2013-11-12 20:11:30+00:00,Elisa Omodei,Centrality in Interconnected Multilayer Networks
2013-11-12 20:11:30+00:00,Sergio Gómez,Centrality in Interconnected Multilayer Networks
2013-11-12 20:11:30+00:00,Alex Arenas,Centrality in Interconnected Multilayer Networks
2013-11-01 05:20:49+00:00,Shahadat Uddin,Conceptual quantification of the dynamicity of longitudinal social networks
2013-11-01 05:20:49+00:00,Mahendra Piraveenan,Conceptual quantification of the dynamicity of longitudinal social networks
2013-11-01 05:20:49+00:00,Arif Khan,Conceptual quantification of the dynamicity of longitudinal social networks
2013-11-01 05:20:49+00:00,Babak Amiri,Conceptual quantification of the dynamicity of longitudinal social networks
2013-10-30 07:13:09+00:00,Angsheng Li,Homophyly Networks -- A Structural Theory of Networks
2013-10-30 07:13:09+00:00,Jiankou Li,Homophyly Networks -- A Structural Theory of Networks
2013-10-30 07:13:09+00:00,Yicheng Pan,Homophyly Networks -- A Structural Theory of Networks
2013-10-30 07:04:05+00:00,Angsheng Li,"Dimensions, Structures and Security of Networks"
2013-10-30 07:04:05+00:00,Wei Zhang,"Dimensions, Structures and Security of Networks"
2013-10-30 07:04:05+00:00,Yicheng Pan,"Dimensions, Structures and Security of Networks"
2013-10-22 06:12:09+00:00,Zhengzhong Yuan,Exact Controllability of Complex Networks
2013-10-22 06:12:09+00:00,Chen Zhao,Exact Controllability of Complex Networks
2013-10-22 06:12:09+00:00,Zengru Di,Exact Controllability of Complex Networks
2013-10-22 06:12:09+00:00,Wen-Xu Wang,Exact Controllability of Complex Networks
2013-10-22 06:12:09+00:00,Ying-Cheng Lai,Exact Controllability of Complex Networks
2013-09-11 19:22:33+00:00,Chunxiao Jiang,Evolutionary Information Diffusion over Social Networks
2013-09-11 19:22:33+00:00,Yan Chen,Evolutionary Information Diffusion over Social Networks
2013-09-11 19:22:33+00:00,K. J. Ray Liu,Evolutionary Information Diffusion over Social Networks
2013-09-10 15:23:01+00:00,Erjia Yan,Finding knowledge paths among scientific disciplines
2013-08-22 15:16:48+00:00,Abdulrahman Aldhaheri,Optimizing Key Distribution in Peer to Peer Network Using B-Trees
2013-08-22 15:16:48+00:00,Hammoud Alshammari,Optimizing Key Distribution in Peer to Peer Network Using B-Trees
2013-08-22 15:16:48+00:00,Majid Alshammari,Optimizing Key Distribution in Peer to Peer Network Using B-Trees
2013-08-15 15:34:23+00:00,Dongxiao He,Identification of hybrid node and link communities in complex networks
2013-08-15 15:34:23+00:00,Di Jin,Identification of hybrid node and link communities in complex networks
2013-08-15 15:34:23+00:00,Weixiong Zhang,Identification of hybrid node and link communities in complex networks
2013-08-08 19:55:03+00:00,Zhen Wang,Interdependent network reciprocity in evolutionary games
2013-08-08 19:55:03+00:00,Attila Szolnoki,Interdependent network reciprocity in evolutionary games
2013-08-08 19:55:03+00:00,Matjaz Perc,Interdependent network reciprocity in evolutionary games
2013-08-06 14:58:25+00:00,Elysia Wells,"Science Fiction as a Worldwide Phenomenon: A Study of International Creation, Consumption and Dissemination"
2013-07-29 13:19:46+00:00,Chang Chang,Community detection for networks with unipartite and bipartite structure
2013-07-29 13:19:46+00:00,Chao Tang,Community detection for networks with unipartite and bipartite structure
2013-06-21 22:31:47+00:00,Christian Staudt,Static and Dynamic Aspects of Scientific Collaboration Networks
2013-06-21 22:31:47+00:00,Andrea Schumm,Static and Dynamic Aspects of Scientific Collaboration Networks
2013-06-21 22:31:47+00:00,Henning Meyerhenke,Static and Dynamic Aspects of Scientific Collaboration Networks
2013-06-21 22:31:47+00:00,Robert Görke,Static and Dynamic Aspects of Scientific Collaboration Networks
2013-06-21 22:31:47+00:00,Dorothea Wagner,Static and Dynamic Aspects of Scientific Collaboration Networks
2013-06-18 03:18:39+00:00,Michael Small,A surrogate for networks -- How scale-free is my scale-free network?
2013-06-18 03:18:39+00:00,Kevin Judd,A surrogate for networks -- How scale-free is my scale-free network?
2013-06-18 03:18:39+00:00,Thomas Stemler,A surrogate for networks -- How scale-free is my scale-free network?
2013-06-02 15:56:00+00:00,Ibrahim Kabiru Musa,Hybrid Optical and Electrical Network Flows Scheduling in Cloud Data Centres
2013-06-02 15:56:00+00:00,Stuart Walker,Hybrid Optical and Electrical Network Flows Scheduling in Cloud Data Centres
2013-05-31 03:49:28+00:00,Kevin Judd,What exactly are the properties of scale-free and other networks?
2013-05-31 03:49:28+00:00,Michael Small,What exactly are the properties of scale-free and other networks?
2013-05-31 03:49:28+00:00,Thomas Stemler,What exactly are the properties of scale-free and other networks?
2013-05-20 23:05:46+00:00,Amitabh Trehan,Algorithms for Self-Healing Networks
2013-05-14 18:54:54+00:00,Ketul Sheth,Social Network for Smart Devices using Embedded Ethernet
2013-05-14 18:54:54+00:00,Shreya Shah,Social Network for Smart Devices using Embedded Ethernet
2013-05-14 18:54:54+00:00,Darshan Shah,Social Network for Smart Devices using Embedded Ethernet
2013-05-14 18:54:54+00:00,Anuja Odhekar,Social Network for Smart Devices using Embedded Ethernet
2013-04-24 20:16:21+00:00,Andrea Baronchelli,Networks in Cognitive Science
2013-04-24 20:16:21+00:00,Ramon Ferrer-i-Cancho,Networks in Cognitive Science
2013-04-24 20:16:21+00:00,Romualdo Pastor-Satorras,Networks in Cognitive Science
2013-04-24 20:16:21+00:00,Nick Chater,Networks in Cognitive Science
2013-04-24 20:16:21+00:00,Morten H. Christiansen,Networks in Cognitive Science
2013-04-21 15:28:39+00:00,Almila Akdag Salah,Mapping EINS -- An exercise in mapping the Network of Excellence in Internet Science
2013-04-21 15:28:39+00:00,Sally Wyatt,Mapping EINS -- An exercise in mapping the Network of Excellence in Internet Science
2013-04-21 15:28:39+00:00,Samir Passi,Mapping EINS -- An exercise in mapping the Network of Excellence in Internet Science
2013-04-21 15:28:39+00:00,Andrea Scharnhorst,Mapping EINS -- An exercise in mapping the Network of Excellence in Internet Science
2013-03-23 09:23:39+00:00,Jérôme Kunegis,Preferential Attachment in Online Networks: Measurement and Explanations
2013-03-23 09:23:39+00:00,Marcel Blattner,Preferential Attachment in Online Networks: Measurement and Explanations
2013-03-23 09:23:39+00:00,Christine Moser,Preferential Attachment in Online Networks: Measurement and Explanations
2013-03-04 21:35:53+00:00,Jierui Xie,LabelRank: A Stabilized Label Propagation Algorithm for Community Detection in Networks
2013-03-04 21:35:53+00:00,Boleslaw K. Szymanski,LabelRank: A Stabilized Label Propagation Algorithm for Community Detection in Networks
2013-03-02 12:55:46+00:00,J. A. Bergstra,Network algebra for synchronous dataflow
2013-03-02 12:55:46+00:00,C. A. Middelburg,Network algebra for synchronous dataflow
2013-03-02 12:55:46+00:00,Gh. Stefanescu,Network algebra for synchronous dataflow
2013-02-26 20:28:27+00:00,Heather A. Harrington,Teach Network Science to Teenagers
2013-02-26 20:28:27+00:00,Mariano Beguerisse Díaz,Teach Network Science to Teenagers
2013-02-26 20:28:27+00:00,M. Puck Rombach,Teach Network Science to Teenagers
2013-02-26 20:28:27+00:00,Laura M. Keating,Teach Network Science to Teenagers
2013-02-26 20:28:27+00:00,Mason A. Porter,Teach Network Science to Teenagers
2013-02-25 23:07:24+00:00,Ibrahim Al Shourbaji,Wireless Intrusion Detection Systems(WIDS)
2013-02-25 23:07:24+00:00,Rafat AlAmeer,Wireless Intrusion Detection Systems(WIDS)
2013-02-22 21:50:37+00:00,Sean L. Simpson,Analyzing complex functional brain networks: fusing statistics and network science to understand the brain
2013-02-22 21:50:37+00:00,F. DuBois Bowman,Analyzing complex functional brain networks: fusing statistics and network science to understand the brain
2013-02-22 21:50:37+00:00,Paul J. Laurienti,Analyzing complex functional brain networks: fusing statistics and network science to understand the brain
2013-01-30 09:11:23+00:00,Ghassan Samara,Increasing Network Visibility Using Coded Repetition Beacon Piggybacking
2013-01-21 17:29:22+00:00,David Minguillo,Mapping the network structure of science parks: An exploratory study of cross-sectoral interactions reflected on the web
2013-01-21 17:29:22+00:00,Mike Thelwall,Mapping the network structure of science parks: An exploratory study of cross-sectoral interactions reflected on the web
