source,target
WHO,WHO head is reassuring residents about a ship carrying hantavirus heading to a Spanish island.
Spanish island,WHO head is reassuring residents about a ship carrying hantavirus heading to a Spanish island.
Europe,WHO head is reassuring residents about a ship carrying hantavirus heading to a Spanish island.
Spain,WHO head is reassuring residents about a ship carrying hantavirus heading to a Spanish island.
1190kex.iheart.com,CDC classifies hantavirus outbreak as a Level 3 emergency response
2026-05-09,CDC classifies hantavirus outbreak as a Level 3 emergency response
CDC,CDC classifies hantavirus outbreak as a Level 3 emergency response
hantavirus outbreak,CDC classifies hantavirus outbreak as a Level 3 emergency response
1190kex.iheart.com,CDC is dispatching staff to a hantavirus-stricken cruise ship
2026-05-09,CDC is dispatching staff to a hantavirus-stricken cruise ship
CDC,CDC is dispatching staff to a hantavirus-stricken cruise ship
cruise ship,CDC is dispatching staff to a hantavirus-stricken cruise ship
staff,CDC is dispatching staff to a hantavirus-stricken cruise ship
washingtonexaminer.com,Americans are affected by hantavirus according to Bhattacharya.
2026-05-09,Americans are affected by hantavirus according to Bhattacharya.
Americans,Americans are affected by hantavirus according to Bhattacharya.
Bhattacharya,Americans are affected by hantavirus according to Bhattacharya.
United States,Americans are affected by hantavirus according to Bhattacharya.
North America,Americans are affected by hantavirus according to Bhattacharya.
boredpanda.com,Identifying the patient zero in a hantavirus outbreak on a cruise ship.
2026-05-09,Identifying the patient zero in a hantavirus outbreak on a cruise ship.
cruise ship,Identifying the patient zero in a hantavirus outbreak on a cruise ship.
hantavirus,Identifying the patient zero in a hantavirus outbreak on a cruise ship.
patient zero,Identifying the patient zero in a hantavirus outbreak on a cruise ship.
rollingstone.com,Discussion of a hantavirus outbreak on a cruise and related concerns.
2026-05-09,Discussion of a hantavirus outbreak on a cruise and related concerns.
cruise,Discussion of a hantavirus outbreak on a cruise and related concerns.
hantavirus,Discussion of a hantavirus outbreak on a cruise and related concerns.
mprnews.org,Claim that experts are questioning the CDC's response to hantavirus spread on a cruise ship
2026-05-09,Claim that experts are questioning the CDC's response to hantavirus spread on a cruise ship
CDC,Claim that experts are questioning the CDC's response to hantavirus spread on a cruise ship
cruise ship,Claim that experts are questioning the CDC's response to hantavirus spread on a cruise ship
experts,Claim that experts are questioning the CDC's response to hantavirus spread on a cruise ship
hantavirus,Claim that experts are questioning the CDC's response to hantavirus spread on a cruise ship
christianpost.com,Information on a hantavirus outbreak on a cruise.
2026-05-09,Information on a hantavirus outbreak on a cruise.
virginiamercury.com,Virginia is monitoring for possible hantavirus cases.
2026-05-10,Virginia is monitoring for possible hantavirus cases.
Virginia,Virginia is monitoring for possible hantavirus cases.
United States,Virginia is monitoring for possible hantavirus cases.
North America,Virginia is monitoring for possible hantavirus cases.
ca.headtopics.com,News on a fatal hantavirus outbreak
2026-05-10,News on a fatal hantavirus outbreak
headtopics.com,News on a fatal hantavirus outbreak
cbsnews.com,A survivor of a hantavirus outbreak lost his mother and sister to the virus.
2026-05-10,A survivor of a hantavirus outbreak lost his mother and sister to the virus.
mother,A survivor of a hantavirus outbreak lost his mother and sister to the virus.
survivor,A survivor of a hantavirus outbreak lost his mother and sister to the virus.
sister,A survivor of a hantavirus outbreak lost his mother and sister to the virus.
hantavirus outbreak,A survivor of a hantavirus outbreak lost his mother and sister to the virus.
cbsnews.com,There were deadly hantavirus cases linked to a cruise ship outbreak.
2026-05-10,There were deadly hantavirus cases linked to a cruise ship outbreak.
cruise ship,There were deadly hantavirus cases linked to a cruise ship outbreak.
outbreak,There were deadly hantavirus cases linked to a cruise ship outbreak.
cbsnews.com,Americans were evacuated from a cruise ship due to hantavirus concerns.
2026-05-10,Americans were evacuated from a cruise ship due to hantavirus concerns.
Americans,Americans were evacuated from a cruise ship due to hantavirus concerns.
cruise ship,Americans were evacuated from a cruise ship due to hantavirus concerns.
United States,Americans were evacuated from a cruise ship due to hantavirus concerns.
North America,Americans were evacuated from a cruise ship due to hantavirus concerns.
wltreport.com,Patient zero for hantavirus identified as an ornithologist who visited certain locations.
2026-05-10,Patient zero for hantavirus identified as an ornithologist who visited certain locations.
Patient zero,Patient zero for hantavirus identified as an ornithologist who visited certain locations.
ornithologist,Patient zero for hantavirus identified as an ornithologist who visited certain locations.
thegatewaypundit.com,The first patient of hantavirus was identified as a Dutch birdwatcher.
2026-05-10,The first patient of hantavirus was identified as a Dutch birdwatcher.
patient,The first patient of hantavirus was identified as a Dutch birdwatcher.
hantavirus,The first patient of hantavirus was identified as a Dutch birdwatcher.
Dutch birdwatcher,The first patient of hantavirus was identified as a Dutch birdwatcher.
Europe,The first patient of hantavirus was identified as a Dutch birdwatcher.
Netherlands,The first patient of hantavirus was identified as a Dutch birdwatcher.
cbsnews.com,"Hantavirus has led to cruise passengers being evacuated to their home countries, including Americans."
2026-05-10,"Hantavirus has led to cruise passengers being evacuated to their home countries, including Americans."
Americans,"Hantavirus has led to cruise passengers being evacuated to their home countries, including Americans."
cruise passengers,"Hantavirus has led to cruise passengers being evacuated to their home countries, including Americans."
Hantavirus,"Hantavirus has led to cruise passengers being evacuated to their home countries, including Americans."
United States,"Hantavirus has led to cruise passengers being evacuated to their home countries, including Americans."
North America,"Hantavirus has led to cruise passengers being evacuated to their home countries, including Americans."
dedicatedissues.com,Report on a plan to manage hantavirus outbreak
2026-05-10,Report on a plan to manage hantavirus outbreak
whatfinger.com,Report on a plan to manage hantavirus outbreak
de.headtopics.com,Claim about hantavirus affecting a cruise ship
2026-05-10,Claim about hantavirus affecting a cruise ship
cruise ship,Claim about hantavirus affecting a cruise ship
hantavirus,Claim about hantavirus affecting a cruise ship
headtopics.com,Claim about hantavirus affecting a cruise ship
de.headtopics.com,Claim regarding arrival of a cruise ship affected by hantavirus
2026-05-10,Claim regarding arrival of a cruise ship affected by hantavirus
cruise ship,Claim regarding arrival of a cruise ship affected by hantavirus
headtopics.com,Claim regarding arrival of a cruise ship affected by hantavirus
sg.headtopics.com,Claim about a hantavirus outbreak on a cruise ship
2026-05-10,Claim about a hantavirus outbreak on a cruise ship
cruise ship,Claim about a hantavirus outbreak on a cruise ship
hantavirus,Claim about a hantavirus outbreak on a cruise ship
headtopics.com,Claim about a hantavirus outbreak on a cruise ship
news.ssbcrack.com,UK passengers on a hantavirus-afflicted cruise ship will be quarantined in Merseyside.
2026-05-10,UK passengers on a hantavirus-afflicted cruise ship will be quarantined in Merseyside.
Merseyside,UK passengers on a hantavirus-afflicted cruise ship will be quarantined in Merseyside.
UK passengers,UK passengers on a hantavirus-afflicted cruise ship will be quarantined in Merseyside.
hantavirus-afflicted cruise ship,UK passengers on a hantavirus-afflicted cruise ship will be quarantined in Merseyside.
Europe,UK passengers on a hantavirus-afflicted cruise ship will be quarantined in Merseyside.
England,UK passengers on a hantavirus-afflicted cruise ship will be quarantined in Merseyside.
United Kingdom,UK passengers on a hantavirus-afflicted cruise ship will be quarantined in Merseyside.
ms.now,17 Americans on cruise ship with hantavirus outbreak will be taken to Nebraska for isolation.
2026-05-10,17 Americans on cruise ship with hantavirus outbreak will be taken to Nebraska for isolation.
Americans,17 Americans on cruise ship with hantavirus outbreak will be taken to Nebraska for isolation.
cruise ship,17 Americans on cruise ship with hantavirus outbreak will be taken to Nebraska for isolation.
Nebraska,17 Americans on cruise ship with hantavirus outbreak will be taken to Nebraska for isolation.
United States,17 Americans on cruise ship with hantavirus outbreak will be taken to Nebraska for isolation.
North America,17 Americans on cruise ship with hantavirus outbreak will be taken to Nebraska for isolation.
msnbc.com,17 Americans on cruise ship with hantavirus outbreak will be taken to Nebraska for isolation.
ch.headtopics.com,Outbreak of hantavirus on a cruise ship.
2026-05-10,Outbreak of hantavirus on a cruise ship.
